"Id","Expected"
65489,4.24937929997503
65490,3.7651237897193
65491,4.41197338414001
65492,3.34549002258654
65493,4.16490048497503
65494,4.23411712786311
65495,3.90429361094144
65496,3.17082377811359
65497,2.55962710170295
65498,2.74895397969785
65499,4.12627082233644
65500,3.4665268723897
65501,2.42457174953852
65502,4.63215813985121
65503,3.37107007066942
65504,3.51288834491446
65505,4.61354351844121
65506,4.47775287714115
65507,3.27678252184642
65508,4.67827921436191
65509,4.3279017595945
65510,4.08823073326773
65511,3.08888018661497
65512,4.53642225111771
65513,3.18827179126859
65514,4.71603961577796
65515,3.51465029844813
65516,4.14631555255468
65517,4.01314038580856
65518,4.41373191335696
65519,-1.06469733400975
65520,2.61891694277748
65521,4.47417471933204
65522,4.31013918906228
65523,4.63341262827107
65524,3.25155634640396
65525,4.76537186922672
65526,3.99799727411428
65527,2.74564144879262
65528,3.82349895085344
65529,3.05207395893037
65530,4.00134234604857
65531,4.36674280619367
65532,0.933700556543406
65533,4.09258969107571
65534,4.10188184545497
65535,3.00681545494144
65536,3.87113214863996
65537,3.61366750212972
65538,4.35480350735427
65539,4.22367476295097
65540,5.39192834711782
65541,3.97492563182765
65542,3.4250239747576
65543,-0.90766896946657
65544,4.21217878399751
65545,4.03292166703449
65546,4.47454698770989
65547,4.89169914746438
65548,4.90539251065118
65549,4.32875856742337
65550,1.66652991585726
65551,2.36362581836457
65552,4.1406522930151
65553,3.96494248154209
65554,4.72689085166877
65555,3.03722153410092
65556,3.39960418768351
65557,4.67740575788637
65558,3.56637025398252
65559,4.84085384812854
65560,3.59553800170894
65561,2.48106125765567
65562,4.18694041891188
65563,3.74233247134064
65564,4.07605622471514
65565,4.23592791076239
65566,4.15772643942427
65567,3.42480090084754
65568,2.80101985229681
65569,3.48504737683924
65570,4.18320810090022
65571,4.12465500594474
65572,2.95140863512454
65573,1.70501391773624
65574,3.78183058061524
65575,4.21744705811366
65576,3.26888744754195
65577,4.15048581377915
65578,4.75223827159816
65579,4.79267542169023
65580,3.495509563232
65581,3.55756594843374
65582,2.4161979384274
65583,3.96662928022922
65584,4.44616091458844
65585,5.06807202747751
65586,3.97357867222486
65587,2.49418459156252
65588,4.35941126640209
65589,2.6682493951273
65590,2.50831994673685
65591,3.6473752312023
65592,3.91468610579072
65593,4.38585133358208
65594,3.24550937901842
65595,4.17448451114531
65596,3.96468875652157
65597,3.26954517876691
65598,4.04936385306617
65599,4.27815437398056
65600,2.06039532603673
65601,3.68377029410345
65602,2.42398691465941
65603,3.41946188453549
65604,3.33098309773945
65605,3.52887731025878
65606,2.80025982361407
65607,5.03658875285847
65608,2.9760461376617
65609,5.1752865320072
65610,1.82942166578586
65611,3.9683228673127
65612,3.93042606454439
65613,2.60913603223851
65614,2.26132633270567
65615,3.72260083092619
65616,3.77069137061331
65617,4.11083767162797
65618,3.66433566710438
65619,3.90282727364716
65620,4.31510201488818
65621,3.9212101746054
65622,3.6338705578985
65623,3.20017792899006
65624,4.37305766172749
65625,3.84140792104685
65626,4.37642110055142
65627,4.56332721910688
65628,3.8034809858584
65629,2.78061968533713
65630,4.6812123236367
65631,3.58322339614309
65632,4.39701356084979
65633,4.69759861520384
65634,3.11476514517137
65635,2.04010738072033
65636,2.58047009585475
65637,3.96514352891806
65638,1.36137408923189
65639,3.45525394372723
65640,3.87292764830506
65641,4.0709367813333
65642,4.5261904589237
65643,2.71431549971007
65644,4.21826024451963
65645,4.85902312611406
65646,3.45102261807698
65647,3.82309906837036
65648,3.85976473866683
65649,5.18408924166056
65650,5.24343356861805
65651,5.04507530137637
65652,3.84675605002775
65653,2.150516662073
65654,4.65406423399998
65655,4.2544209133972
65656,4.48438914201416
65657,3.19060770630869
65658,3.4823738057445
65659,4.32936948527839
65660,3.32345224500523
65661,4.0197184573096
65662,4.73069394784474
65663,2.16593031436338
65664,5.21077355710245
65665,1.76784479642528
65666,4.97194028488267
65667,3.88117936995236
65668,3.60580521232767
65669,2.39000632262963
65670,2.48856430520706
65671,2.51777386403027
65672,3.76086184728759
65673,1.2852911786285
65674,4.12490151049718
65675,4.66664126676824
65676,4.09625851703969
65677,2.87099733014148
65678,3.35100446102784
65679,3.33211930942826
65680,4.06532311868285
65681,4.76168752699127
65682,2.98298885688656
65683,4.39344744238779
65684,4.00026525537588
65685,4.14665551960286
65686,3.7664372240875
65687,4.44314660749413
65688,4.25594151605362
65689,4.05776671263916
65690,2.48093122730615
65691,2.99270093458029
65692,3.93057944798736
65693,2.8148859564053
65694,2.56896017438476
65695,5.64221917043029
65696,3.09791807274588
65697,4.30728049208402
65698,3.65303679482705
65699,4.43474096952322
65700,3.36102248585205
65701,2.95818146241204
65702,4.72425911896356
65703,2.93349507162782
65704,3.70481081912352
65705,2.58212706673166
65706,2.8133927169525
65707,1.5533967701208
65708,3.9782858876101
65709,3.99911460858471
65710,3.98521516787441
65711,3.80758689642366
65712,4.61405102425346
65713,4.81360283344642
65714,4.0568243307517
65715,3.63251867562591
65716,3.70539856323451
65717,2.33176668168683
65718,5.17194657411649
65719,1.57164554569114
65720,4.24879530412668
65721,1.63414164764616
65722,1.91062675584158
65723,4.12290290234258
65724,4.30385671033722
65725,3.1608875474361
65726,2.28735556912374
65727,4.4350553618751
65728,3.64650908921984
65729,3.7117224512784
65730,3.04973465661177
65731,4.10714657568554
65732,4.66841799661737
65733,4.42012077314544
65734,1.13168533496437
65735,2.66490520408152
65736,3.46055883484189
65737,4.34992111633032
65738,4.99521817571683
65739,2.94306266810384
65740,4.61768940111466
65741,3.48603430274697
65742,4.0886389301601
65743,3.57130006442797
65744,3.92328757750718
65745,4.04495287828642
65746,3.51784625466386
65747,4.33211260731376
65748,1.81052740361327
65749,3.73625030609502
65750,4.1136169326414
65751,3.3691986305939
65752,3.28468554840455
65753,3.72695678895182
65754,4.77382588017354
65755,3.71290418638783
65756,5.3062577030738
65757,4.17892573930908
65758,2.67285812704077
65759,4.20785021539205
65760,4.37815153590248
65761,3.58233958919039
65762,4.4190780912556
65763,2.79100145015782
65764,3.1339323830945
65765,4.10402939939187
65766,4.18914824095013
65767,2.39619070163719
65768,4.01781316857873
65769,3.42023890625278
65770,3.90766147240122
65771,4.19744960635601
65772,4.1714431323976
65773,2.66541482534985
65774,4.96541954709247
65775,4.39747214753028
65776,4.29158022751523
65777,4.07772649363896
65778,3.10509638308321
65779,3.65741969445015
65780,3.74614739541429
65781,2.96501394133068
65782,0.981235087307021
65783,3.1189041652738
65784,3.05229031790119
65785,4.38071507481057
65786,2.83806365106469
65787,4.94115656801515
65788,4.06564989960709
65789,4.16102162915774
65790,3.78214239521273
65791,3.57354807048329
65792,4.83699617202415
65793,4.44775978830295
65794,3.6980486908788
65795,3.68770981073331
65796,3.26418595575037
65797,5.16119575810231
65798,4.38376063554723
65799,5.42001556153703
65800,4.2685555934792
65801,4.35236529968334
65802,3.92721164446466
65803,3.67802733937015
65804,3.92674842006388
65805,2.29642523742611
65806,4.97924723197426
65807,3.97255582478267
65808,5.28180438760957
65809,2.24962093182518
65810,4.46629550078594
65811,4.1004961674014
65812,4.3219723285957
65813,2.76390568906277
65814,4.23572782006929
65815,4.45543377164375
65816,2.70855875567381
65817,1.32815650326684
65818,4.0331077054979
65819,4.42394180762631
65820,3.17720098822653
65821,4.62368394075169
65822,2.82678794569964
65823,2.99901402405903
65824,2.50643601858906
65825,2.03934358000464
65826,4.38221308366338
65827,1.48002122650949
65828,3.83777094587417
65829,4.19549950906566
65830,3.61780815105584
65831,3.34390445751257
65832,4.41774451600141
65833,4.07978525037773
65834,3.78626128863284
65835,4.09144131113606
65836,4.24155495309499
65837,3.92908148316017
65838,2.90011164346885
65839,3.08524510504854
65840,1.48332297049122
65841,1.34212167406694
65842,3.45626916360874
65843,3.89584267162985
65844,5.0881299838434
65845,4.7293122073969
65846,3.53037629573603
65847,2.62919695359875
65848,4.37578811122011
65849,3.86922127450896
65850,3.01458294263889
65851,3.57071081057762
65852,4.50760003440785
65853,3.67619833670801
65854,4.97861408262839
65855,3.65362102209113
65856,3.06255768076341
65857,4.32183888107544
65858,3.07308854686771
65859,1.96083307824281
65860,3.79128233362779
65861,4.13906637774071
65862,4.76429934133565
65863,3.66890735628303
65864,4.48789153201539
65865,3.08261151526352
65866,4.52644727543817
65867,4.66609067156973
65868,3.26184379304464
65869,3.38675088475889
65870,3.38883899566077
65871,1.93740874181977
65872,4.75801601870266
65873,4.01695476210719
65874,4.74203978534825
65875,3.6251466340918
65876,2.95771942891619
65877,4.17486401396867
65878,3.67555441666069
65879,4.10026413524967
65880,2.02890935599886
65881,4.29267602454637
65882,2.73354021426532
65883,4.39727132018891
65884,4.72851456892069
65885,4.52103704924768
65886,4.77548673579215
65887,5.02519266594719
65888,3.50668286654761
65889,2.81654173233609
65890,4.84869511055894
65891,2.27690449338592
65892,4.53291407118429
65893,2.43251671739443
65894,0.697363188890899
65895,4.66121851527876
65896,4.53972428353592
65897,3.58394086822706
65898,2.00477787304671
65899,3.91681805342985
65900,3.92688486772501
65901,3.79257845824193
65902,4.41777828479205
65903,4.60318517490682
65904,4.62495508513795
65905,3.92386088082887
65906,3.91867846629236
65907,2.81678498334539
65908,4.1532235361648
65909,3.454910761322
65910,1.88151869066153
65911,4.25987671378073
65912,5.50929891347491
65913,3.76540880623733
65914,3.60628217458586
65915,2.44388111123138
65916,4.7344228210167
65917,4.33252015983987
65918,4.12929825823935
65919,3.46969549683028
65920,4.94042944351384
65921,4.0149712142692
65922,4.33483360363362
65923,2.11531857571424
65924,4.51873413966874
65925,4.44943650663262
65926,1.77156248349314
65927,3.79740731938658
65928,4.21648887448168
65929,4.23336176564709
65930,3.79817663169965
65931,2.16446415562566
65932,4.51566934218687
65933,4.94649410423825
65934,3.05558691978647
65935,2.94433621482942
65936,4.35532060370466
65937,4.59288366743338
65938,4.93632775081347
65939,3.61621489725419
65940,2.28635654064982
65941,4.16640295526293
65942,3.96814965434318
65943,3.97887295985398
65944,4.39665053883489
65945,4.01442599032962
65946,3.55202389343902
65947,4.9719550299654
65948,3.56179143162941
65949,3.76611227677127
65950,4.72227823811301
65951,3.28054933949635
65952,3.82121909674791
65953,4.24026121635411
65954,3.61133707012057
65955,2.88065947073097
65956,3.86434674450319
65957,4.37804748707454
65958,4.46833870319344
65959,4.5824275417334
65960,5.0671082950286
65961,3.49728573365515
65962,4.51550905714485
65963,4.48944042881403
65964,3.53419902434135
65965,2.78177940782316
65966,3.76594660682803
65967,3.05085955421267
65968,4.34839035708544
65969,3.87784718465666
65970,4.29899306701716
65971,4.04104786180084
65972,4.05134556328527
65973,4.37799555583818
65974,1.89120912683299
65975,5.00921535344977
65976,3.38126976597085
65977,4.80193163267618
65978,4.07162168590453
65979,0.497734771920058
65980,3.22704776312598
65981,2.9327636244804
65982,4.00087872818201
65983,1.68216325162118
65984,4.48749562369027
65985,4.09603534498314
65986,3.97396699572348
65987,4.49597930630003
65988,3.9668660038463
65989,4.39292203586826
65990,3.74836957185808
65991,3.22608854488034
65992,3.34647798259812
65993,3.91748269638061
65994,4.31990120529726
65995,4.20192559003389
65996,4.39344653435875
65997,4.54789185948198
65998,3.73410041554866
65999,3.3810662385634
66000,4.89081024483077
66001,3.22351205644673
66002,2.87100907247423
66003,4.24587058784798
66004,5.10199556091628
66005,3.32241733911361
66006,3.34697039255362
66007,4.4505205865044
66008,4.46517372935914
66009,4.16049495819527
66010,3.26703913467429
66011,3.96555145378067
66012,4.55713636257755
66013,4.81891973720176
66014,4.51210731674216
66015,6.04434448134119
66016,2.50283903046813
66017,3.22637127428496
66018,2.9275807028386
66019,4.51225923549635
66020,3.9513802619346
66021,3.86702043114123
66022,4.65147160331842
66023,2.79545544200609
66024,4.52872800770391
66025,4.65039535874227
66026,2.18021399743411
66027,3.55531944576448
66028,4.96407009575403
66029,4.56382717172114
66030,4.45439614085564
66031,1.99027286728234
66032,4.64697663078574
66033,3.21222137374538
66034,3.71870834751261
66035,3.35710844326656
66036,3.98818778318832
66037,4.95910847937229
66038,4.47377484348875
66039,3.99454551401701
66040,4.45111910259353
66041,4.42156741620181
66042,4.18678427667842
66043,3.84018673330252
66044,4.65421183549967
66045,3.39282737057183
66046,4.35057527942
66047,4.3082954456214
66048,2.67926059357849
66049,2.63227217299947
66050,4.52613536136087
66051,2.61372670147597
66052,3.8702080423095
66053,3.49934966700997
66054,3.29520874492955
66055,4.9251458587467
66056,4.68018692577718
66057,5.09147559487653
66058,2.37964197835119
66059,3.21084884134336
66060,4.2651544706924
66061,4.16367959414718
66062,4.39478354844777
66063,3.71143109230401
66064,3.19554709989602
66065,3.57557081860024
66066,3.60787630562685
66067,4.62180835460788
66068,4.78038813532131
66069,2.2494991081854
66070,2.55350060914507
66071,2.82866244533682
66072,1.69643831795079
66073,4.29563459499598
66074,2.87093803133217
66075,4.22344305065341
66076,1.03346014893852
66077,3.78966183035789
66078,3.86093399972746
66079,3.03673015878914
66080,2.46487529031726
66081,3.70891349095506
66082,4.22775923851939
66083,3.89021819132873
66084,3.67252577970624
66085,1.42989179514711
66086,4.95527399477018
66087,-1.32405010278276
66088,4.27613409325886
66089,4.3908995155647
66090,2.93911251514356
66091,4.20280182165306
66092,4.37170953901412
66093,1.74750548873831
66094,4.41393582689402
66095,3.16091319832999
66096,3.21814291243209
66097,4.31074860555291
66098,2.12316252950841
66099,4.456210353559
66100,3.69904534380789
66101,4.00890123465842
66102,4.17863746852588
66103,2.34175767918704
66104,4.37317095081934
66105,1.78784963708248
66106,1.96510648433462
66107,5.01080543459914
66108,3.19082143287587
66109,4.09552465907861
66110,3.52437605929938
66111,-0.0974639032961543
66112,3.83021213743848
66113,4.06411771999696
66114,3.21560889686972
66115,3.62881363906491
66116,3.84598943098521
66117,3.77918516466094
66118,3.85653642294271
66119,3.25044552289504
66120,4.40699903186904
66121,4.17498334060315
66122,2.01699231989844
66123,3.31138204160312
66124,3.41263700751842
66125,3.86943293664765
66126,3.16004929190238
66127,4.25712203699007
66128,4.23344276711492
66129,4.48756600485512
66130,5.41686539090176
66131,4.37692459352796
66132,3.27985018923197
66133,4.58820777724832
66134,4.25655714041448
66135,5.42391677551999
66136,4.82124797915845
66137,3.14206052197592
66138,3.08076671270289
66139,5.36634252132064
66140,4.52571504490135
66141,4.67424365363169
66142,2.61789655410953
66143,3.74629956986321
66144,4.5110337679096
66145,2.42268394021112
66146,4.2451533617942
66147,2.24896707721674
66148,3.23850544722324
66149,3.08857373441954
66150,3.59822639570666
66151,4.39320003202095
66152,4.16245047716639
66153,3.77501193581029
66154,4.41970821847019
66155,3.48198412355042
66156,4.77337469785585
66157,2.39291510674327
66158,5.83120426571988
66159,3.61595482247398
66160,4.21455176574839
66161,5.01674527669545
66162,3.64776443105476
66163,2.52864518139747
66164,4.12476476685731
66165,3.73271276299233
66166,3.10902009710601
66167,4.71108484370665
66168,5.62441970379355
66169,2.18161812930138
66170,4.48525571228839
66171,4.24836902531248
66172,4.03615796052665
66173,2.27999872131338
66174,2.05608226530179
66175,4.2422884289883
66176,3.15522267134034
66177,4.66404385052463
66178,1.86631521421981
66179,4.42267887710167
66180,4.7763139917778
66181,3.86331340596332
66182,4.79725874393995
66183,4.29303827317454
66184,4.51430259094942
66185,4.20747586191148
66186,4.45164538425453
66187,3.93145229653148
66188,2.39421079578576
66189,1.81641503325026
66190,4.16385086645175
66191,4.2668075753764
66192,5.1262446356335
66193,4.07326712615819
66194,3.00775661598452
66195,3.63587574906759
66196,2.66865611511364
66197,3.74596419224154
66198,4.71443508247056
66199,1.89132017050742
66200,0.312914749607899
66201,5.03144128810732
66202,3.00083070201451
66203,1.75469234026
66204,3.98353183410232
66205,2.82396510782189
66206,2.29938169930014
66207,4.18816191874625
66208,3.01020038258627
66209,4.48115831512886
66210,4.66691155484021
66211,4.59296936830416
66212,2.77576867095451
66213,3.29786716616755
66214,-0.792117971288072
66215,4.07453534926052
66216,3.16117196936021
66217,2.97255699480178
66218,3.8446579302665
66219,4.63551363246047
66220,4.07744112461577
66221,4.04218296072218
66222,4.98570565445129
66223,3.39605696148136
66224,2.6280996353217
66225,3.70040105857165
66226,3.34923573707259
66227,2.33962940137095
66228,3.27439644451632
66229,4.04133624736289
66230,4.42756026230707
66231,3.02914732660801
66232,4.28377193466051
66233,3.96468875652157
66234,3.95750267821718
66235,3.55791009867225
66236,4.29082594175485
66237,3.14872390416534
66238,3.42445339331746
66239,4.85594448481368
66240,3.63683106797891
66241,3.9818120868975
66242,1.58112190399113
66243,3.60671958866371
66244,4.24808316816687
66245,3.04583621786557
66246,3.78868360303746
66247,3.39451062390606
66248,3.6409277555663
66249,5.01020778510002
66250,3.93066509761563
66251,3.50792028237311
66252,4.20582695218941
66253,4.44794995985169
66254,4.03165674821086
66255,4.73498348358035
66256,3.81875451637106
66257,2.6404846986456
66258,3.82576878083672
66259,3.43096225119156
66260,3.46398842083262
66261,2.95383239369161
66262,3.93835577477039
66263,4.77272192090187
66264,1.97127271344847
66265,4.47476891436303
66266,2.45488590189051
66267,3.65426721077126
66268,4.35230886223825
66269,3.81624651862321
66270,4.19406628279756
66271,4.79512816661321
66272,4.52153509473843
66273,4.20183384879855
66274,3.07497741587527
66275,3.42777340496944
66276,3.426576067703
66277,1.1577650104575
66278,3.95064719614782
66279,3.84742053311137
66280,2.14055274560965
66281,3.83648456779037
66282,3.16260731606431
66283,2.52945656445006
66284,2.57311098222835
66285,3.7088192112728
66286,3.63578136105192
66287,3.6133773783834
66288,4.18937016539219
66289,4.78446205667667
66290,2.1047486749467
66291,4.26939488621213
66292,3.51021463243099
66293,5.08915176859791
66294,4.59267924679567
66295,4.1073609552221
66296,4.83282519981351
66297,3.98563462546209
66298,2.30014694184301
66299,4.51315846051756
66300,3.51800488836382
66301,4.30183523990349
66302,4.02653634841503
66303,3.75344151744319
66304,3.91313832548835
66305,3.37632652467065
66306,4.37964665104145
66307,3.6248438166959
66308,4.32034316628864
66309,4.24678561048817
66310,3.11739457298309
66311,2.97532675939758
66312,2.44561306973767
66313,2.03595164640625
66314,5.8086117897304
66315,2.86159022910777
66316,2.8714518344773
66317,4.85137151190483
66318,3.7364515526754
66319,4.25181413550661
66320,5.11236997049738
66321,1.31687630967641
66322,3.79398260622106
66323,3.39779227534776
66324,5.00363826993647
66325,4.10118679879551
66326,4.49699052200172
66327,3.76509645709461
66328,1.25282570542987
66329,4.96743141793428
66330,2.9384460269361
66331,2.04505618660858
66332,3.67958575408093
66333,3.65318714768354
66334,3.39208903472644
66335,4.42970926729723
66336,4.48774839332559
66337,1.69184743399001
66338,5.00762236543034
66339,3.41808627416517
66340,3.64356892445133
66341,3.75907382244121
66342,4.00138409804218
66343,4.45313224004037
66344,2.19342429407475
66345,3.99561353119409
66346,4.35004775698723
66347,2.84158890643735
66348,3.95856509193183
66349,4.8953671143389
66350,3.64800738669731
66351,4.5378641585761
66352,4.13480689572954
66353,1.45054036297757
66354,4.45476215309785
66355,4.91798202251438
66356,4.08634904943258
66357,3.67385220430967
66358,6.35938763221787
66359,2.40350168891025
66360,2.43881075956684
66361,2.9982542552479
66362,3.64635939089795
66363,4.80088563592542
66364,2.44756043569215
66365,2.158311183109
66366,4.24956905309128
66367,4.22094542804281
66368,3.89905553914614
66369,3.12748033721914
66370,3.36673755685307
66371,3.62046965840613
66372,3.50590080032722
66373,1.16419092183274
66374,3.46914302164225
66375,4.24501950785783
66376,3.1362346440036
66377,2.83811428764456
66378,2.29595052619378
66379,4.15672919329693
66380,3.68396613334462
66381,5.55678548219689
66382,4.37241574055745
66383,3.49033291031649
66384,2.1759768517731
66385,4.56484236968427
66386,4.29758577594886
66387,2.67493542623077
66388,4.45421250904411
66389,3.78025411090933
66390,4.14146603108073
66391,4.13415777538782
66392,2.936221657588
66393,4.29221066576181
66394,4.71450574624339
66395,4.10510830761381
66396,3.98870672002453
66397,1.04979983279047
66398,4.86709956346211
66399,2.18205836355043
66400,3.32074365258129
66401,1.98290712814615
66402,3.31984025865804
66403,4.83945157242437
66404,4.33469505352357
66405,4.13823484220618
66406,4.19861334018164
66407,2.45308824186934
66408,2.2262726898192
66409,5.01957606604174
66410,5.4474075029063
66411,4.92727374755248
66412,2.6298406993391
66413,4.74805340249759
66414,4.3847880197604
66415,4.42685844251194
66416,2.92748856514673
66417,4.32255876842411
66418,2.67558251048901
